order_id,order_date,order_status,customer_id,customer_segment,product_id,product_name,category,brand,unit_price,quantity_sold,discount,revenue,cost_of_goods_sold,profit,sales_channel,region,city,store_id,salesperson_id
ORD-10411,2023-02-23,Completed,CUST-1227,Loyalty Member,PROD-396,Self-Help Book,Books,HarperCollins,40.35,8,0.0,322.8,150.98,171.82,In-Store,West,Hyderabad,STORE-11,SP-114
ORD-10412,2023-04-23,Completed,CUST-1037,Wholesale,PROD-399,Coffee Maker,Home & Kitchen,Philips,117.73,7,0.05,782.9,425.81,357.09,In-Store,North,Kolkata,STORE-5,SP-113
ORD-10413,2024-09-16,Completed,CUST-1103,Wholesale,PROD-165,Dumbbells,Sports,Reebok,121.44,8,0.05,922.94,561.15,361.79,Online,Central,Mumbai,STORE-9,SP-108
ORD-10414,2023-04-24,Cancelled,CUST-1080,Loyalty Member,PROD-413,Cycling Helmet,Sports,Reebok,63.79,6,0.05,363.6,244.19,119.41,Online,Central,Hyderabad,STORE-3,SP-126
ORD-10415,2024-06-18,Returned,CUST-1126,Retail,PROD-267,Dumbbells,Sports,Decathlon,149.94,8,0.1,1079.57,489.72,589.85,In-Store,Central,Hyderabad,STORE-19,SP-109
ORD-10416,2024-08-10,Returned,CUST-1245,Loyalty Member,PROD-150,Tablet,Electronics,Samsung,252.08,8,0.0,2016.64,1122.11,894.53,In-Store,West,Hyderabad,STORE-3,SP-135
ORD-10417,2023-01-13,Completed,CUST-1082,Loyalty Member,PROD-335,Dumbbells,Sports,Puma,117.15,4,0.0,468.6,212.74,255.86,Mobile App,Central,Mumbai,STORE-15,SP-129
ORD-10418,2023-05-22,Completed,CUST-1271,Retail,PROD-251,Dumbbells,Sports,Under Armour,193.64,1,0.0,193.64,105.77,87.87,In-Store,East,Hyderabad,STORE-3,SP-139
ORD-10419,2023-12-10,Cancelled,CUST-1020,Wholesale,PROD-287,Smartwatch,Electronics,Sony,1354.37,2,0.2,2166.99,1173.2,993.79,Online,Central,Delhi,STORE-18,SP-145
ORD-10420,2023-07-29,Completed,CUST-1164,Wholesale,PROD-236,Jacket,Clothing,Adidas,117.13,8,0.05,890.19,568.2,321.99,Mobile App,West,Chennai,STORE-2,SP-104
ORD-10421,2024-01-17,Cancelled,CUST-1149,Wholesale,PROD-417,Vacuum Cleaner,Home & Kitchen,Dyson,215.54,2,0.25,323.31,202.86,120.45,In-Store,North,Hyderabad,STORE-15,SP-105
ORD-10422,2023-03-24,Completed,CUST-1075,Wholesale,PROD-177,Dumbbells,Sports,Under Armour,288.1,2,0.0,576.2,283.02,293.18,Online,Central,Mumbai,STORE-10,SP-126
ORD-10423,2024-11-29,Completed,CUST-1011,Retail,PROD-366,Self-Help Book,Books,Scholastic,20.6,8,0.0,164.8,86.17,78.63,Mobile App,East,Kolkata,STORE-19,SP-121
ORD-10424,2024-11-02,Cancelled,CUST-1067,Wholesale,PROD-187,Vacuum Cleaner,Home & Kitchen,Cuisinart,276.37,9,0.25,1865.5,1053.08,812.42,In-Store,South,Ahmedabad,STORE-12,SP-118
ORD-10425,2023-02-18,Completed,CUST-1093,Retail,PROD-462,Jacket,Clothing,Zara,102.07,3,0.0,306.21,192.29,113.92,Mobile App,South,Bangalore,STORE-8,SP-107
ORD-10426,2023-02-12,Completed,CUST-1162,Wholesale,PROD-175,Toaster,Home & Kitchen,Bosch,193.13,6,0.0,1158.78,580.88,577.9,In-Store,West,Bangalore,STORE-18,SP-119
ORD-10427,2023-05-05,Cancelled,CUST-1259,Wholesale,PROD-431,Tablet,Electronics,Dell,1199.07,8,0.15,8153.68,3987.26,4166.42,Mobile App,East,Ahmedabad,STORE-10,SP-148
ORD-10428,2024-08-10,Completed,CUST-1282,Retail,PROD-257,Dress,Clothing,H&M,80.96,2,0.25,121.44,81.98,39.46,Online,West,Hyderabad,STORE-15,SP-122
ORD-10429,2023-04-05,Completed,CUST-1100,Retail,PROD-142,Blender,Home & Kitchen,Cuisinart,267.29,10,0.05,2539.26,1638.64,900.62,Mobile App,West,Delhi,STORE-17,SP-125
ORD-10430,2023-07-19,Returned,CUST-1189,Wholesale,PROD-290,Running Shoes,Sports,Decathlon,187.45,1,0.15,159.33,87.53,71.8,Online,East,Pune,STORE-12,SP-119
ORD-10431,2024-04-01,Completed,CUST-1083,Loyalty Member,PROD-317,Fiction Novel,Books,HarperCollins,37.75,8,0.2,241.6,157.26,84.34,Mobile App,West,Bangalore,STORE-19,SP-138
ORD-10432,2023-03-30,Cancelled,CUST-1192,Retail,PROD-103,Jeans,Clothing,Zara,105.43,9,0.15,806.54,376.27,430.27,In-Store,East,Kolkata,STORE-6,SP-135
ORD-10433,2024-04-18,Completed,CUST-1154,Loyalty Member,PROD-255,Self-Help Book,Books,HarperCollins,13.37,7,0.1,84.23,49.57,34.66,In-Store,Central,Ahmedabad,STORE-8,SP-101
ORD-10434,2023-01-03,Completed,CUST-1213,Retail,PROD-351,Jacket,Clothing,Zara,192.08,8,0.0,1536.64,942.66,593.98,Mobile App,South,Mumbai,STORE-4,SP-148
ORD-10435,2023-10-11,Completed,CUST-1243,Loyalty Member,PROD-161,Yoga Mat,Sports,Decathlon,227.49,10,0.25,1706.18,1009.02,697.16,In-Store,Central,Mumbai,STORE-9,SP-110
ORD-10436,2024-08-18,Completed,CUST-1184,Wholesale,PROD-425,Smartphone,Electronics,Sony,799.36,3,0.15,2038.37,1000.49,1037.88,In-Store,North,Chennai,STORE-10,SP-133
ORD-10437,2024-10-16,Completed,CUST-1278,Wholesale,PROD-261,Smartwatch,Electronics,Apple,1196.38,3,0.0,3589.14,2152.37,1436.77,Mobile App,East,Chennai,STORE-12,SP-106
ORD-10438,2024-07-01,Returned,CUST-1210,Wholesale,PROD-183,Cookbook,Books,HarperCollins,5.58,9,0.1,45.2,24.56,20.64,Online,South,Bangalore,STORE-17,SP-114
ORD-10439,2023-07-12,Completed,CUST-1059,Retail,PROD-108,Biography,Books,Macmillan,43.07,9,0.0,387.63,214.88,172.75,In-Store,East,Chennai,STORE-12,SP-108
ORD-10440,2024-03-28,Completed,CUST-1113,Retail,PROD-455,Biography,Books,Random House,12.75,5,0.0,63.75,40.55,23.2,Online,South,Chennai,STORE-5,SP-113
ORD-10441,2023-05-14,Completed,CUST-1016,Loyalty Member,PROD-362,Tablet,Electronics,Samsung,301.06,8,0.2,1926.78,887.53,1039.25,Mobile App,North,Ahmedabad,STORE-4,SP-116
ORD-10442,2023-02-14,Completed,CUST-1094,Loyalty Member,PROD-279,Headphones,Electronics,Samsung,1180.92,2,0.05,2243.75,1339.3,904.45,Online,North,Bangalore,STORE-9,SP-137
ORD-10443,2023-12-23,Completed,CUST-1050,Loyalty Member,PROD-490,Coffee Maker,Home & Kitchen,Cuisinart,318.9,10,0.05,3029.55,1745.71,1283.84,Online,Central,Hyderabad,STORE-7,SP-118
ORD-10444,2023-06-25,Cancelled,CUST-1094,Wholesale,PROD-444,Fiction Novel,Books,Penguin,46.59,9,0.25,314.48,170.33,144.15,Online,South,Pune,STORE-13,SP-127
ORD-10445,2023-08-08,Cancelled,CUST-1069,Wholesale,PROD-490,Self-Help Book,Books,Scholastic,10.08,6,0.0,60.48,34.26,26.22,In-Store,East,Mumbai,STORE-3,SP-120
ORD-10446,2024-05-20,Returned,CUST-1148,Wholesale,PROD-196,Tablet,Electronics,Sony,794.03,5,0.25,2977.61,1508.07,1469.54,Online,West,Pune,STORE-6,SP-100
ORD-10447,2024-11-21,Returned,CUST-1052,Loyalty Member,PROD-186,Yoga Mat,Sports,Reebok,139.85,2,0.0,279.7,135.89,143.81,Online,East,Hyderabad,STORE-11,SP-112
ORD-10448,2024-09-01,Cancelled,CUST-1139,Loyalty Member,PROD-304,Yoga Mat,Sports,Puma,253.86,8,0.1,1827.79,1171.99,655.8,In-Store,West,Kolkata,STORE-16,SP-132
ORD-10449,2023-10-13,Completed,CUST-1015,Retail,PROD-477,Sneakers,Clothing,Nike,41.99,8,0.25,251.94,127.91,124.03,Online,North,Ahmedabad,STORE-1,SP-111
ORD-10450,2024-01-27,Cancelled,CUST-1252,Wholesale,PROD-203,Cookbook,Books,HarperCollins,18.62,10,0.0,186.2,119.18,67.02,In-Store,West,Ahmedabad,STORE-17,SP-116
ORD-10451,2024-07-09,Completed,CUST-1196,Wholesale,PROD-261,Toaster,Home & Kitchen,Cuisinart,36.54,1,0.2,29.23,19.59,9.64,In-Store,West,Ahmedabad,STORE-2,SP-102
ORD-10452,2023-07-01,Returned,CUST-1056,Loyalty Member,PROD-445,Cookbook,Books,HarperCollins,27.12,3,0.1,73.22,46.05,27.17,In-Store,Central,Ahmedabad,STORE-16,SP-135
ORD-10453,2023-06-10,Completed,CUST-1145,Wholesale,PROD-131,Fiction Novel,Books,Scholastic,16.85,10,0.2,134.8,81.45,53.35,Online,Central,Mumbai,STORE-5,SP-123
ORD-10454,2023-12-24,Returned,CUST-1179,Retail,PROD-438,Fiction Novel,Books,Random House,22.13,7,0.15,131.67,91.9,39.77,Online,South,Hyderabad,STORE-10,SP-137
ORD-10455,2023-03-28,Returned,CUST-1290,Loyalty Member,PROD-315,Headphones,Electronics,Samsung,638.87,1,0.15,543.04,249.44,293.6,In-Store,North,Ahmedabad,STORE-19,SP-101
ORD-10456,2023-11-21,Completed,CUST-1172,Wholesale,PROD-357,Fitness Band,Sports,Reebok,106.89,2,0.25,160.34,76.16,84.18,Mobile App,East,Bangalore,STORE-20,SP-119
ORD-10457,2024-01-08,Completed,CUST-1152,Loyalty Member,PROD-305,Dumbbells,Sports,Reebok,196.1,2,0.05,372.59,194.43,178.16,Online,Central,Delhi,STORE-19,SP-106
ORD-10458,2024-08-29,Completed,CUST-1039,Loyalty Member,PROD-254,Air Fryer,Home & Kitchen,Philips,239.58,9,0.25,1617.17,900.4,716.77,Mobile App,East,Kolkata,STORE-18,SP-120
ORD-10459,2023-07-24,Cancelled,CUST-1095,Loyalty Member,PROD-355,Cycling Helmet,Sports,Under Armour,193.11,8,0.0,1544.88,1035.42,509.46,Online,West,Chennai,STORE-18,SP-139
ORD-10460,2024-03-20,Completed,CUST-1222,Wholesale,PROD-263,Fiction Novel,Books,Macmillan,14.03,8,0.0,112.24,57.25,54.99,Online,South,Kolkata,STORE-9,SP-118
ORD-10461,2024-10-23,Completed,CUST-1125,Wholesale,PROD-337,Jacket,Clothing,Levi's,62.5,4,0.0,250.0,121.87,128.13,In-Store,Central,Kolkata,STORE-14,SP-141
ORD-10462,2023-02-07,Completed,CUST-1021,Loyalty Member,PROD-348,Jeans,Clothing,Zara,44.56,5,0.1,200.52,123.25,77.27,Online,North,Delhi,STORE-11,SP-138
ORD-10463,2023-11-02,Completed,CUST-1120,Retail,PROD-392,Tablet,Electronics,Sony,1073.17,2,0.2,1717.07,1177.55,539.52,Mobile App,Central,Delhi,STORE-17,SP-142
ORD-10464,2024-08-17,Completed,CUST-1168,Loyalty Member,PROD-477,Cookbook,Books,Scholastic,44.81,4,0.0,179.24,115.3,63.94,In-Store,South,Kolkata,STORE-7,SP-109
ORD-10465,2023-04-20,Completed,CUST-1057,Wholesale,PROD-379,Jeans,Clothing,Zara,99.11,5,0.0,495.55,283.75,211.8,In-Store,West,Hyderabad,STORE-9,SP-150
ORD-10466,2023-05-29,Completed,CUST-1122,Wholesale,PROD-382,Vacuum Cleaner,Home & Kitchen,Instant Pot,333.91,1,0.0,333.91,220.5,113.41,In-Store,East,Pune,STORE-4,SP-134
ORD-10467,2023-08-31,Completed,CUST-1152,Retail,PROD-182,Cycling Helmet,Sports,Nike,274.29,7,0.1,1728.03,907.6,820.43,In-Store,East,Kolkata,STORE-2,SP-117
ORD-10468,2023-03-24,Completed,CUST-1082,Loyalty Member,PROD-233,Cycling Helmet,Sports,Reebok,279.05,6,0.2,1339.44,896.34,443.1,Mobile App,North,Pune,STORE-14,SP-138
ORD-10469,2024-07-14,Completed,CUST-1001,Wholesale,PROD-202,Vacuum Cleaner,Home & Kitchen,Philips,311.93,3,0.25,701.84,454.62,247.22,Mobile App,East,Pune,STORE-19,SP-105
ORD-10470,2023-04-24,Completed,CUST-1231,Wholesale,PROD-476,Jeans,Clothing,Levi's,148.44,3,0.2,356.26,230.91,125.35,Online,East,Bangalore,STORE-19,SP-120
ORD-10471,2023-10-16,Cancelled,CUST-1114,Retail,PROD-111,T-Shirt,Clothing,H&M,86.17,7,0.2,482.55,331.12,151.43,Mobile App,Central,Hyderabad,STORE-3,SP-129
ORD-10472,2023-07-23,Completed,CUST-1087,Loyalty Member,PROD-160,Coffee Maker,Home & Kitchen,Philips,178.38,7,0.1,1123.79,547.64,576.15,Online,Central,Kolkata,STORE-15,SP-143
ORD-10473,2024-05-21,Returned,CUST-1066,Wholesale,PROD-205,Smartphone,Electronics,Apple,447.71,5,0.1,2014.69,1282.57,732.12,Mobile App,South,Chennai,STORE-7,SP-126
ORD-10474,2023-07-04,Completed,CUST-1189,Loyalty Member,PROD-450,Dumbbells,Sports,Nike,97.7,5,0.05,464.07,280.49,183.58,Mobile App,West,Delhi,STORE-1,SP-130
ORD-10475,2023-05-17,Cancelled,CUST-1030,Retail,PROD-270,Vacuum Cleaner,Home & Kitchen,Bosch,293.93,7,0.1,1851.76,867.11,984.65,Online,West,Pune,STORE-20,SP-142
ORD-10476,2024-09-04,Completed,CUST-1067,Loyalty Member,PROD-121,Laptop,Electronics,Sony,855.9,7,0.1,5392.17,3744.22,1647.95,Mobile App,South,Chennai,STORE-6,SP-132
ORD-10477,2024-05-19,Completed,CUST-1160,Retail,PROD-165,Vacuum Cleaner,Home & Kitchen,Bosch,63.17,9,0.2,454.82,220.79,234.03,In-Store,East,Pune,STORE-14,SP-118
ORD-10478,2023-09-27,Returned,CUST-1077,Loyalty Member,PROD-436,Cookbook,Books,Macmillan,19.09,3,0.15,48.68,30.87,17.81,Mobile App,West,Mumbai,STORE-7,SP-109
ORD-10479,2023-02-25,Returned,CUST-1020,Wholesale,PROD-282,Jeans,Clothing,Nike,104.64,3,0.25,235.44,131.64,103.8,Mobile App,Central,Ahmedabad,STORE-15,SP-131
ORD-10480,2023-04-26,Cancelled,CUST-1139,Loyalty Member,PROD-439,T-Shirt,Clothing,Zara,36.84,5,0.0,184.2,121.34,62.86,Mobile App,South,Mumbai,STORE-17,SP-149
ORD-10481,2024-08-07,Completed,CUST-1145,Loyalty Member,PROD-448,Sneakers,Clothing,Nike,64.31,8,0.0,514.48,345.65,168.83,Online,West,Pune,STORE-19,SP-106
ORD-10482,2023-11-28,Completed,CUST-1002,Wholesale,PROD-122,T-Shirt,Clothing,Nike,102.84,8,0.25,617.04,374.6,242.44,Mobile App,Central,Ahmedabad,STORE-11,SP-146
ORD-10483,2024-08-05,Completed,CUST-1280,Loyalty Member,PROD-295,Jeans,Clothing,Nike,164.28,5,0.15,698.19,453.5,244.69,Online,West,Chennai,STORE-6,SP-115
ORD-10484,2024-02-13,Completed,CUST-1061,Wholesale,PROD-351,Laptop,Electronics,Apple,411.82,7,0.1,2594.47,1587.28,1007.19,In-Store,East,Bangalore,STORE-12,SP-142
ORD-10485,2023-04-09,Cancelled,CUST-1216,Retail,PROD-487,Toaster,Home & Kitchen,Bosch,211.16,7,0.25,1108.59,573.27,535.32,In-Store,East,Bangalore,STORE-14,SP-140
ORD-10486,2024-03-12,Completed,CUST-1253,Loyalty Member,PROD-422,Laptop,Electronics,LG,644.27,8,0.05,4896.45,2996.15,1900.3,Mobile App,Central,Delhi,STORE-10,SP-129
ORD-10487,2024-03-23,Cancelled,CUST-1218,Wholesale,PROD-391,Tablet,Electronics,Sony,393.19,3,0.1,1061.61,701.07,360.54,Online,Central,Delhi,STORE-2,SP-132
ORD-10488,2023-04-21,Cancelled,CUST-1041,Loyalty Member,PROD-108,Science Textbook,Books,Scholastic,9.25,10,0.1,83.25,44.86,38.39,Online,West,Bangalore,STORE-6,SP-125
ORD-10489,2023-02-16,Completed,CUST-1174,Retail,PROD-208,Tablet,Electronics,Sony,608.13,8,0.25,3648.78,2210.99,1437.79,Online,North,Chennai,STORE-4,SP-127
ORD-10490,2024-07-01,Returned,CUST-1249,Wholesale,PROD-416,Laptop,Electronics,Dell,351.68,3,0.25,791.28,447.11,344.17,Mobile App,East,Kolkata,STORE-10,SP-105
ORD-10491,2023-05-09,Completed,CUST-1246,Loyalty Member,PROD-174,T-Shirt,Clothing,Adidas,40.14,1,0.05,38.13,25.35,12.78,Mobile App,South,Kolkata,STORE-18,SP-112
ORD-10492,2023-03-30,Completed,CUST-1227,Wholesale,PROD-341,Vacuum Cleaner,Home & Kitchen,Bosch,205.38,1,0.0,205.38,100.95,104.43,Online,West,Hyderabad,STORE-7,SP-118
ORD-10493,2024-08-06,Cancelled,CUST-1283,Wholesale,PROD-118,Yoga Mat,Sports,Under Armour,17.24,7,0.2,96.54,63.92,32.62,In-Store,West,Ahmedabad,STORE-17,SP-137
ORD-10494,2024-09-18,Completed,CUST-1213,Wholesale,PROD-159,Dumbbells,Sports,Nike,165.57,7,0.15,985.14,579.57,405.57,In-Store,Central,Pune,STORE-15,SP-144
ORD-10495,2024-03-22,Cancelled,CUST-1112,Loyalty Member,PROD-450,Smartphone,Electronics,Sony,1144.07,8,0.15,7779.68,4352.95,3426.73,In-Store,Central,Ahmedabad,STORE-5,SP-118
ORD-10496,2024-12-29,Completed,CUST-1247,Retail,PROD-188,Cycling Helmet,Sports,Under Armour,241.85,3,0.05,689.27,358.84,330.43,Online,South,Ahmedabad,STORE-4,SP-150
ORD-10497,2024-03-01,Completed,CUST-1182,Loyalty Member,PROD-181,Running Shoes,Sports,Puma,74.69,1,0.0,74.69,40.31,34.38,Online,Central,Mumbai,STORE-3,SP-121
ORD-10498,2024-03-16,Completed,CUST-1181,Retail,PROD-494,Smartwatch,Electronics,Apple,356.89,4,0.25,1070.67,550.81,519.86,Mobile App,East,Bangalore,STORE-17,SP-138
ORD-10499,2024-11-16,Cancelled,CUST-1052,Loyalty Member,PROD-121,Laptop,Electronics,Dell,1238.68,2,0.0,2477.36,1598.92,878.44,Mobile App,North,Bangalore,STORE-4,SP-113
ORD-10500,2024-01-06,Completed,CUST-1171,Retail,PROD-162,Jacket,Clothing,H&M,157.15,8,0.0,1257.2,614.24,642.96,Online,West,Kolkata,STORE-1,SP-115
ORD-10501,2024-04-30,Returned,CUST-1184,Loyalty Member,PROD-440,Air Fryer,Home & Kitchen,Cuisinart,93.37,5,0.15,396.82,249.52,147.3,Online,South,Kolkata,STORE-8,SP-108
ORD-10502,2024-03-15,Returned,CUST-1074,Retail,PROD-467,Cycling Helmet,Sports,Reebok,286.27,9,0.15,2189.97,1502.18,687.79,Mobile App,North,Delhi,STORE-11,SP-120
ORD-10503,2024-02-16,Completed,CUST-1266,Wholesale,PROD-314,Sneakers,Clothing,Nike,90.79,1,0.0,90.79,61.34,29.45,In-Store,Central,Chennai,STORE-11,SP-122
ORD-10504,2023-01-09,Cancelled,CUST-1226,Loyalty Member,PROD-276,Toaster,Home & Kitchen,Cuisinart,370.57,7,0.25,1945.49,1188.64,756.85,Mobile App,West,Hyderabad,STORE-10,SP-105
ORD-10505,2023-02-07,Cancelled,CUST-1282,Wholesale,PROD-366,Cookbook,Books,Scholastic,37.63,3,0.1,101.6,51.15,50.45,In-Store,South,Mumbai,STORE-1,SP-150
ORD-10506,2024-07-06,Completed,CUST-1030,Wholesale,PROD-232,Cookbook,Books,HarperCollins,42.45,5,0.2,169.8,118.31,51.49,Mobile App,Central,Pune,STORE-4,SP-103
ORD-10507,2024-10-28,Completed,CUST-1297,Loyalty Member,PROD-465,Tablet,Electronics,Sony,944.17,1,0.25,708.13,378.67,329.46,Mobile App,Central,Hyderabad,STORE-12,SP-119
ORD-10508,2023-10-19,Cancelled,CUST-1098,Wholesale,PROD-332,Self-Help Book,Books,Scholastic,28.38,4,0.0,113.52,60.39,53.13,Online,South,Kolkata,STORE-14,SP-105
ORD-10509,2023-04-05,Cancelled,CUST-1206,Loyalty Member,PROD-386,Tablet,Electronics,Apple,819.13,8,0.0,6553.04,3553.87,2999.17,Mobile App,West,Chennai,STORE-19,SP-131
ORD-10510,2024-10-13,Completed,CUST-1248,Loyalty Member,PROD-334,Cycling Helmet,Sports,Reebok,223.54,7,0.0,1564.78,760.62,804.16,Online,Central,Delhi,STORE-7,SP-129
ORD-10511,2024-04-29,Completed,CUST-1292,Wholesale,PROD-120,Smartphone,Electronics,LG,680.13,2,0.2,1088.21,519.71,568.5,Mobile App,South,Delhi,STORE-12,SP-119
ORD-10512,2024-01-19,Returned,CUST-1024,Wholesale,PROD-245,Air Fryer,Home & Kitchen,Dyson,40.35,3,0.0,121.05,78.19,42.86,Online,South,Ahmedabad,STORE-1,SP-107
ORD-10513,2024-07-14,Completed,CUST-1193,Wholesale,PROD-468,Blender,Home & Kitchen,Philips,184.5,10,0.1,1660.5,982.09,678.41,Mobile App,South,Bangalore,STORE-17,SP-140
ORD-10514,2024-04-16,Cancelled,CUST-1209,Wholesale,PROD-219,Cycling Helmet,Sports,Puma,261.91,6,0.0,1571.46,1021.37,550.09,In-Store,East,Mumbai,STORE-15,SP-147
ORD-10515,2023-10-12,Completed,CUST-1098,Loyalty Member,PROD-377,Smartphone,Electronics,Samsung,943.59,5,0.0,4717.95,2882.57,1835.38,Mobile App,North,Hyderabad,STORE-16,SP-132
ORD-10516,2023-01-20,Cancelled,CUST-1227,Retail,PROD-373,Smartwatch,Electronics,Apple,1451.09,5,0.05,6892.68,3524.38,3368.3,Mobile App,East,Kolkata,STORE-19,SP-102
ORD-10517,2024-05-18,Completed,CUST-1058,Retail,PROD-377,Headphones,Electronics,Dell,434.66,1,0.15,369.46,201.54,167.92,Online,East,Bangalore,STORE-6,SP-116
ORD-10518,2023-04-02,Completed,CUST-1152,Wholesale,PROD-150,Jacket,Clothing,H&M,142.15,1,0.15,120.83,59.85,60.98,In-Store,South,Kolkata,STORE-11,SP-116
ORD-10519,2024-01-20,Cancelled,CUST-1197,Retail,PROD-237,Laptop,Electronics,Apple,511.51,10,0.05,4859.35,2785.6,2073.75,Online,East,Ahmedabad,STORE-18,SP-126
ORD-10520,2023-03-09,Cancelled,CUST-1051,Retail,PROD-490,Yoga Mat,Sports,Reebok,195.56,1,0.1,176.0,103.58,72.42,Mobile App,South,Chennai,STORE-19,SP-126
ORD-10521,2024-04-01,Completed,CUST-1125,Loyalty Member,PROD-316,Smartwatch,Electronics,Apple,1217.75,3,0.15,3105.26,1816.92,1288.34,Mobile App,West,Mumbai,STORE-1,SP-129
ORD-10522,2024-09-27,Returned,CUST-1179,Loyalty Member,PROD-208,Coffee Maker,Home & Kitchen,Philips,52.26,8,0.1,376.27,225.56,150.71,Mobile App,Central,Chennai,STORE-2,SP-110
ORD-10523,2024-06-30,Completed,CUST-1221,Retail,PROD-412,Fiction Novel,Books,Random House,9.04,2,0.0,18.08,11.41,6.67,Mobile App,East,Pune,STORE-9,SP-148
ORD-10524,2024-12-25,Cancelled,CUST-1168,Retail,PROD-454,Running Shoes,Sports,Puma,203.75,6,0.15,1039.12,522.32,516.8,Online,North,Ahmedabad,STORE-1,SP-100
ORD-10525,2024-11-19,Completed,CUST-1275,Retail,PROD-443,Sneakers,Clothing,Levi's,181.15,8,0.2,1159.36,677.68,481.68,In-Store,North,Pune,STORE-13,SP-138
ORD-10526,2024-01-02,Completed,CUST-1010,Wholesale,PROD-448,Dumbbells,Sports,Nike,50.56,6,0.05,288.19,161.72,126.47,Mobile App,East,Hyderabad,STORE-3,SP-139
ORD-10527,2024-10-02,Cancelled,CUST-1107,Retail,PROD-200,Coffee Maker,Home & Kitchen,Bosch,392.64,6,0.0,2355.84,1225.48,1130.36,Mobile App,West,Delhi,STORE-9,SP-136
ORD-10528,2024-05-27,Completed,CUST-1033,Retail,PROD-232,Dumbbells,Sports,Decathlon,70.22,10,0.0,702.2,327.46,374.74,Mobile App,South,Chennai,STORE-7,SP-143
ORD-10529,2023-01-24,Completed,CUST-1165,Wholesale,PROD-308,Biography,Books,Random House,35.63,8,0.0,285.04,195.1,89.94,In-Store,North,Ahmedabad,STORE-16,SP-123
ORD-10530,2024-06-13,Returned,CUST-1099,Wholesale,PROD-141,Smartphone,Electronics,Samsung,561.31,7,0.25,2946.88,1559.08,1387.8,Mobile App,North,Hyderabad,STORE-14,SP-104
ORD-10531,2023-09-13,Completed,CUST-1171,Wholesale,PROD-226,Jeans,Clothing,Zara,75.95,2,0.0,151.9,86.58,65.32,Online,West,Hyderabad,STORE-11,SP-103
ORD-10532,2023-12-08,Returned,CUST-1296,Retail,PROD-143,Self-Help Book,Books,Penguin,39.91,10,0.25,299.32,191.87,107.45,Online,North,Kolkata,STORE-11,SP-144
ORD-10533,2023-03-08,Completed,CUST-1286,Retail,PROD-250,T-Shirt,Clothing,H&M,29.86,10,0.2,238.88,111.42,127.46,In-Store,West,Delhi,STORE-20,SP-148
ORD-10534,2024-02-25,Cancelled,CUST-1051,Wholesale,PROD-433,Dress,Clothing,Levi's,21.91,7,0.25,115.03,74.63,40.4,Mobile App,North,Ahmedabad,STORE-17,SP-121
ORD-10535,2024-08-24,Completed,CUST-1260,Wholesale,PROD-281,T-Shirt,Clothing,Nike,22.21,2,0.05,42.2,28.53,13.67,In-Store,West,Ahmedabad,STORE-6,SP-115
ORD-10536,2023-05-21,Cancelled,CUST-1074,Retail,PROD-340,Laptop,Electronics,Apple,605.17,7,0.15,3600.76,1900.47,1700.29,In-Store,Central,Pune,STORE-10,SP-123
ORD-10537,2023-01-09,Completed,CUST-1102,Loyalty Member,PROD-203,Biography,Books,HarperCollins,7.58,9,0.0,68.22,37.9,30.32,Online,East,Hyderabad,STORE-16,SP-144
ORD-10538,2024-12-09,Returned,CUST-1168,Retail,PROD-153,Fitness Band,Sports,Under Armour,257.82,10,0.15,2191.47,1323.7,867.77,In-Store,North,Ahmedabad,STORE-8,SP-100
ORD-10539,2024-10-16,Completed,CUST-1192,Retail,PROD-304,Jeans,Clothing,H&M,132.31,4,0.25,396.93,251.51,145.42,Online,North,Pune,STORE-1,SP-104
ORD-10540,2024-01-02,Completed,CUST-1022,Retail,PROD-201,Smartwatch,Electronics,Samsung,385.12,8,0.05,2926.91,1779.07,1147.84,Online,East,Bangalore,STORE-8,SP-116
ORD-10541,2023-06-28,Completed,CUST-1010,Loyalty Member,PROD-170,Toaster,Home & Kitchen,Bosch,96.06,1,0.0,96.06,63.47,32.59,In-Store,North,Pune,STORE-7,SP-119
ORD-10542,2024-04-12,Completed,CUST-1060,Retail,PROD-166,Jacket,Clothing,Zara,138.96,9,0.2,1000.51,669.94,330.57,Online,South,Kolkata,STORE-12,SP-120
ORD-10543,2024-09-05,Completed,CUST-1076,Wholesale,PROD-226,Dumbbells,Sports,Nike,232.48,10,0.05,2208.56,1465.62,742.94,Online,East,Bangalore,STORE-17,SP-137
ORD-10544,2024-05-15,Returned,CUST-1260,Wholesale,PROD-355,T-Shirt,Clothing,H&M,162.38,10,0.0,1623.8,798.68,825.12,Mobile App,West,Bangalore,STORE-11,SP-145
ORD-10545,2024-01-18,Cancelled,CUST-1018,Retail,PROD-212,Science Textbook,Books,Scholastic,26.32,10,0.2,210.56,128.34,82.22,Online,West,Hyderabad,STORE-13,SP-113
ORD-10546,2023-11-10,Completed,CUST-1043,Wholesale,PROD-327,Cycling Helmet,Sports,Decathlon,59.8,6,0.1,322.92,189.76,133.16,Mobile App,East,Hyderabad,STORE-19,SP-102
ORD-10547,2024-04-21,Returned,CUST-1162,Wholesale,PROD-295,Biography,Books,Random House,24.17,8,0.2,154.69,85.43,69.26,Online,South,Ahmedabad,STORE-8,SP-116
